id,answer
5492,1524–25
5493,Eighty
5494,Eighty
5495,Westphalia
5496,1524–25
5497,The faith continued
5498,Europe
5499,1790
5500,began
5501,1790
5502,began
5503,began
5504,1790
5505,Second Great Awakening
5506,It gained great momentum
5507,Social Gospel Movement
5508,mid-18th
5509,Pentecostal
5510,rise
5511,turn birthed
5512,rise
5513,rise
5514,therefore
5515,last several
5516,0
5517,last several
5518,Evangelical Protestant
5519,16th
5520,largely responsible
5521,North America
5522,0
5523,United States
5524,view
5525,Wittenberg
5526,This system
5527,Since
5528,associated
5529,Protestants reject
5530,Anglicanism comprises
5531,The second main principle
5532,sometimes considered
5533,Protestants reject
5534,form united churches
5535,according
5536,Although
5537,Although
5538,secondary
5539,established
5540,since
5541,This system
5542,0
5543,Tuvalu
5544,largest
5545,largest
5546,Protestants
5547,Anabaptist
5548,Most denominations share common beliefs
5549,Bible
5550,smaller
5551,General Conference
5552,Biblical
5553,consciousness
5554,English
5555,0
5556,Anabaptists required
5557,0
5558,included
5559,The word
5560,80 million
5561,0
5562,80 million
5563,full autonomy
5564,0
5565,declared
5566,0
5567,Catholic
5568,many traditional liturgical forms
5569,doctrine
5570,Protestant
5571,Baptists recognize
5572,doctrine
5573,Other tenets
5574,back
5575,Baptists recognize
5576,Baptists
5577,0
5578,0
5579,'s death
5580,though
5581,extreme
5582,stresses
5583,Calvin
5584,Protestantism
5585,Today
5586,churches represents
5587,72 million
5588,Additionally
5589,John Wesley—an Anglican
5590,Originally
5591,Their thinking influenced
5592,one
5593,movements
5594,view
5595,Arminian
5596,accomplished salvation
5597,Charles
5598,traditional
5599,biblical authority
5600,Apostolic
5601,kind
5602,In accordance
5603,Broadly speaking
5604,Pentecostalism eventually spawned hundreds
5605,279 million
5606,Catholic
5607,0
5608,many parts
5609,A small
5610,Often founded
5611,A small
5612,tenets identify
5613,conservative
5614,conservative
5615,itself—a stance
5616,1820s
5617,Plymouth Brethren
5618,understandings
5619,priesthood
5620,Unlike many
5621,view
5622,understandings
5623,Evangelicalism
5624,Transdenominational movements
5625,various branches
5626,subgroup
5627,Nondenominational churches often adopt
5628,prominent example
5629,mid-18th
5630,Methodism identifies principally
5631,prominent example
5632,Episcopalian Dennis Bennett
5633,0
5634,Anglicans
5635,India
5636,matter
5637,Larry Christenson
5638,Charismatic
5639,considerable charismatic activity among young
5640,Spirit
5641,Richard A. Jensen
5642,Henry
5643,renewal movements
5644,These programs
5645,gifts charismata
5646,perceived
5647,Changes
5648,Colleges
5649,early
5650,Sabbatarianism
5651,1619
5652,Reformed
5653,1640s
5654,They formed
5655,authority
5656,Several countries
5657,family
5658,thus allow
5659,1950
5660,Protestant
5661,idea
5662,able
5663,England
5664,0
5665,1701
5666,centre
5667,responsibility
5668,rejected luxury
5669,strong incentive
5670,development
5671,``
5672,Tausch
5673,traditions
5674,Arno Tausch
5675,Corvinus University
5676,Anglicanism
5677,five
5678,Vanderbilts
5679,considerably wealthier
5680,Pentecostalism eventually spawned hundreds
5681,German
5682,one
5683,development
5684,That caused
5685,English Civil War
5686,Protestant
5687,French
5688,Calvin
5689,1523
5690,Calvin
5691,use reason
5692,favoured
5693,suggested separating political powers
5694,0
5695,Hugo Grotius
5696,It granted asylum
5697,Calvin
5698,North America
5699,e.g
5700,miraculous moves
5701,practised democratic self-rule
5702,advocating
5703,Changes
5704,practised separation
5705,Thomas Helwys
5706,0
5707,state –
5708,'s stance
5709,United Nations Declaration
5710,also deduced human rights
5711,humans
5712,1740
5713,1740
5714,Samuel Pufendorf
5715,0
5716,work
5717,Otto von Bismarck
5718,answer
5719,denominations
5720,century
5721,many
5722,Their thinking influenced
5723,Hugo Grotius
5724,Anglo-American
5725,Huguenots
5726,errors
5727,denominations
5728,historically
5729,Eastern Orthodox Church
5730,denominations
5731,Martin Luther
5732,John Calvin
5733,reformers
5734,In order
5735,Roman Catholic Church
5736,0
5737,This system
5738,This system
5739,churches thus believed
5740,This system
5741,influential
5742,The ecumenical movement
5743,He strongly advocated
5744,ecumenical movement
5745,1820
5746,disunity
5747,disunity
5748,0
5749,churches
5750,recognized due
5751,Catholic Church
5752,0
5753,0
5754,Justification
5755,Catholic Church
5756,0
5757,worldwide
5758,minority
5759,ae
5760,Christian
5761,still remains
5762,population
5763,Netherlands
5764,constituted
5765,mainly due
5766,spread rapidly
5767,16th
5768,found
5769,Brazil
5770,India
5771,religious music
5772,became
5773,0
5774,early
5775,860
5776,Iranian
5777,0
5778,one
5779,1922
5780,1917
5781,'s problems created disillusionment among
5782,401
5783,0
5784,spoke
5785,The capital
5786,The capital
5787,agreement
5788,Urartu
5789,The kingdom became fully sovereign
5790,within
5791,0
5792,new borders
5793,0
5794,national parliaments
5795,Ashurbanipal
5796,428–636
5797,0
5798,lasted
5799,Prince
5800,0
5801,0
5802,1071
5803,1920
5804,Armenia
5805,Prince
5806,Young Turk Revolution
5807,noble family drove
5808,shared control
5809,The noble family
5810,0
5811,divided
5812,0
5813,0
5814,Owing
5815,"80,000"
5816,regarded
5817,‘ Abdu ’ l-Hamid
5818,organized state-sponsored massacres
5819,Safavid Empire
5820,diaspora
5821,also worked
5822,1994
5823,Dashnaktsutyun members also formed fedayi groups
5824,1909
5825,"20,000–30,000"
5826,0
5827,0
5828,1914
5829,1918
5830,29
5831,contingent
5832,acknowledged
5833,vast majority
5834,one
5835,first modern genocides
5836,first modern genocides
5837,acknowledged
5838,24th
5839,0
5840,acknowledged
5841,acknowledged
5842,2005
5843,Imperial Russian Army
5844,Nikita Khruschev
5845,1917
5846,0
5847,28
5848,0
5849,divided
5850,new borders
5851,1920
5852,Alexandropol
5853,0
5854,northwestern
5855,0
5856,Grigoriy Ordzhonikidze
5857,republic
5858,4
5859,Turkish-Soviet Treaty
5860,Turkish-Soviet Treaty
5861,Bolshevist Russia
5862,0
5863,Joseph Stalin
5864,The ratification
5865,4
5866,0
5867,one
5868,two
5869,1923
5870,acknowledged
5871,1993
5872,lived
5873,0
5874,0
5875,New Armenian Army
5876,1990
5877,0
5878,0
5879,Russian
5880,forced almost
5881,78
5882,1993
5883,'s problems created disillusionment among
5884,0
5885,'s problems created disillusionment among
5886,goods arrived
5887,1994
5888,Europe
5889,complete resolution
5890,26
5891,Nikolai Yudenich
5892,5.21
5893,among
5894,It houses paintings
5895,'s parliamentary
5896,Despite
5897,Turkey
5898,1990s
5899,1993
5900,acknowledged
5901,1991
5902,0
5903,2009
5904,0
5905,0
5906,assured
5907,northwestern
5908,0
5909,military base
5910,0
5911,64
5912,troops
5913,member
5914,64
5915,0
5916,1992
5917,Republic of Armenia
5918,Gyumri
5919,0
5920,along
5921,However
5922,0
5923,46
5924,Within
5925,twelve
5926,includes
5927,The ancient
5928,addition
5929,'s economy
5930,Armenia
5931,'s economy
5932,1991
5933,'s borders
5934,30
5935,24th
5936,1988
5937,1988
5938,60
5939,The national currency
5940,Nagorno-Karabakh
5941,The economy relies heavily
5942,also helped
5943,economy
5944,However
5945,However
5946,However
5947,1.1 billion
5948,5
5949,However
5950,Tensions
5951,1994
5952,1994
5953,In addition
5954,'s problems created disillusionment among
5955,1933
5956,eighteen
5957,eighteen
5958,one
5959,1930
5960,1930
5961,Mkhitar Heratsi
5962,since
5963,0
5964,1957
5965,Foreign students department
5966,–
5967,14
5968,Business
5969,commonly found
5970,Saint Mesrop Mashtots
5971,Aram Khatchaturian
5972,common kind
5973,Richard Hagopian
5974,1994
5975,emigrated
5976,Richard Hagopian
5977,traditional `` kef '' style
5978,1960s
5979,Adiss Harmandian
5980,pianist
5981,One
5982,popular
5983,popular
5984,found locally
5985,arts
5986,arts
5987,arts
5988,"16,000"
5989,fine art
5990,Yerevan
5991,practiced
5992,also
5993,International Ice Hockey Federation
5994,It also hosts
5995,history
5996,silvers
5997,silvers
5998,representing
5999,FC Ararat Yerevan
6000,FC Ararat Yerevan
6001,never qualified
6002,eight
6003,The rebuilding
6004,Armenian
6005,"700,000"
6006,9.3 million
6007,16
6008,The food often
6009,ancient
6010,Mediterranean
6011,wheat
6012,generally used
6013,Great Plains
6014,1916
6015,Today
6016,transportation
6017,sale
6018,sale
6019,shipped eastward
6020,first recorded history
6021,Hernando de Soto
6022,crossed
6023,mythological
6024,mythological
6025,Great Plains
6026,Much
6027,region may
6028,The eastern
6029,1870
6030,bison
6031,European
6032,European
6033,third
6034,Several
6035,"6,000"
6036,''
6037,Women organized shared meals
6038,1950s
6039,The southern portion
6040,Center pivot irrigation
6041,Today
6042,Great Plains
6043,The region
6044,produced
6045,produced
6046,Great Plains
6047,1870
6048,Railroads sold
6049,New technology including sewing
6050,Cenozoic
6051,The grasslands provided
6052,including many ungulates
6053,development
6054,passed
6055,acres
6056,65
6057,expanded
6058,1871
6059,right
6060,whole body
6061,incardinated
6062,The term
6063,title
6064,Though
6065,refers
6066,0
6067,8th
6068,Though
6069,Nicholas II
6070,reserved
6071,1244
6072,Cardinals
6073,applied
6074,Some writers
6075,1567
6076,Short
6077,747
6078,said
6079,Some cardinals
6080,1563
6081,Pius IV
6082,1563
6083,Pius IV
6084,0
6085,secular affairs
6086,ruler
6087,ruler
6088,Henry
6089,70
6090,three
6091,Starting
6092,set
6093,years
6094,set
6095,John XXIII
6096,Cardinal deacons derive originally
6097,0
6098,Patriarch cardinals
6099,previously
6100,By decree
6101,1630
6102,Since
6103,The pope either decides
6104,Catholic News Service
6105,referring
6106,placing
6107,created
6108,created
6109,proclamation
6110,However
6111,1378
6112,0
6113,actual right
6114,longest-serving
6115,0
6116,Though
6117,actual
6118,modern
6119,performed
6120,Pope
6121,yet
6122,one
6123,1059
6124,Pius X
6125,Cardinal deacons derive originally
6126,governance
6127,priest
6128,Velletri
6129,Cardinal
6130,patriarchs
6131,0
6132,The cardinals
6133,0
6134,However
6135,0
6136,Cardinals
6137,number
6138,cardinals continue
6139,cardinals continue
6140,choir dress
6141,Eastern
6142,cardinals vesture
6143,1460s
6144,revealing
6145,termed creati et reservati
6146,Though
6147,1917
6148,promulgated
6149,Though
6150,0
6151,18
6152,number
6153,see becomes vacant
6154,Peter
6155,The cardinal protodeacon
6156,John Paul
6157,scarlet color
6158,30
6159,three
6160,half
6161,1939
6162,given title
6163,The cardinal deacons
6164,The cardinal
6165,The cardinal
6166,Cardinal-dean
6167,receive title
6168,0
6169,0
6170,The cardinal deacons
6171,meaning
6172,meaning
6173,70
6174,decree
6175,0
6176,three
6177,Piedmont
6178,45
6179,Piedmont
6180,state contains
6181,'s
6182,central
6183,fall line
6184,streams
6185,region along
6186,Appalachian Mountain
6187,Among
6188,culminate
6189,Mississippi River
6190,Mount
6191,influenced
6192,influenced
6193,Atlantic Ocean
6194,coastal plain
6195,freezing point
6196,Piedmont
6197,90
6198,lower-elevation areas
6199,Piedmont
6200,hotter summers
6201,mid-50s
6202,freezing point
6203,area
6204,mountains
6205,Appalachian Mountain
6206,upper
6207,40s
6208,The coast
6209,many areas exceeds
6210,average
6211,strongest storm
6212,state
6213,Hurricane
6214,average
6215,20
6216,tropical storms along
6217,eastern part
6218,The western
6219,also lead
6220,religious purposes
6221,continued
6222,preceding
6223,Roanoke
6224,Algonquian-speaking
6225,Edward Teach
6226,appealing
6227,governor
6228,Revenge
6229,vessel likely
6230,Province
6231,The northern
6232,originally known
6233,Pirates menaced
6234,1718
6235,selected
6236,selected
6237,William Tryon
6238,provincial governor
6239,site
6240,smallest per-capita contribution
6241,"7,800"
6242,especially
6243,British Army
6244,later known
6245,1800
6246,especially
6247,slave society based
6248,neighbors
6249,3
6250,Confederacy
6251,Confederacy
6252,United States
6253,1870
6254,Ku Klux Klan
6255,governor 's office
6256,legislature
6257,1896
6258,1896
6259,late
6260,Americans
6261,1899
6262,requirements
6263,local office
6264,federal
6265,rest
6266,Impoverished
6267,19th
6268,A major industrial base emerged
6269,Piedmont
6270,hard hit
6271,0
6272,programs
6273,Impoverished
6274,major regional
6275,inhabited
6276,used
6277,200
6278,preceding
6279,preceding
6280,Joara
6281,winter base
6282,people
6283,culture
6284,Records
6285,0
6286,Elizabeth
6287,Sir
6288,American
6289,two
6290,Virginia
6291,England
6292,England
6293,Charles II
6294,granted
6295,English
6296,migrated south
6297,Spanish
6298,Nathaniel Batts
6299,Nathaniel Batts
6300,Province
6301,North Carolina
6302,eastern
6303,rural
6304,0
6305,indentured servants
6306,English
6307,North Carolina
6308,years
6309,men
6310,Continental Congress
6311,0
6312,Pinnacle
6313,0
6314,0
6315,0
6316,Johnston
6317,Nathanael Greene
6318,The dates
6319,''
6320,Cornwallis
6321,'s
6322,finally met
6323,Greensboro
6324,finally met
6325,twelfth state
6326,twelfth state
6327,Raleigh
6328,state capitol building
6329,eastern portion
6330,Virginia
6331,Revolution
6332,state
6333,October
6334,port city
6335,North Carolina Railroad
6336,legislature
6337,railroad would
6338,slave state
6339,large plantations
6340,They lived
6341,"30,463"
6342,state
6343,one-third
6344,Confederacy
6345,1861
6346,7
6347,1861
6348,Confederacy
6349,region remained neutral
6350,region remained neutral
6351,"2,000"
6352,1862
6353,'s
6354,0
6355,Bentonville
6356,North Carolina
6357,slow
6358,Henry Wyatt
6359,The first
6360,North Carolina
6361,1861
6362,1863
6363,Many universities
6364,country known
6365,Protestant
6366,Protestant
6367,Protestant
6368,Currently
6369,state
6370,Currently
6371,Baptist
6372,northern
6373,opened
6374,STEM
6375,booming
6376,'s total gross state product
6377,considered
6378,2010
6379,Democrats
6380,came within
6381,came within
6382,North Carolina
6383,Pat McCrory
6384,rest
6385,Pat McCrory
6386,National
6387,David Rouzer
6388,115
6389,0
6390,2009
6391,115
6392,school systems
6393,United States—the University
6394,United States—the University
6395,United States—the University
6396,system encompasses
6397,17
6398,Salem College
6399,university
6400,Meredith College
6401,system encompasses
6402,three
6403,North Carolina
6404,North Carolina
6405,based
6406,North Carolina
6407,strong affiliation
6408,In addition
6409,host races
6410,Concord
6411,18
6412,Atlantic Coast Conference
6413,Charlotte
6414,Southeastern Conference
6415,Four
6416,0
6417,The western section
6418,Appalachians
6419,two
6420,visit
6421,Carolina Hurricanes NHL
6422,North Carolina
6423,Started
6424,Started
6425,1990s
6426,Kreme
6427,The internationally acclaimed
6428,five
6429,around
6430,saltwater fishing
6431,free
6432,North Carolina
6433,enjoy outdoor recreation utilizing numerous local bike paths
6434,National
6435,National
6436,Uwharrie National Forest
6437,National Historic Site
6438,The nonprofit arts
6439,1.2 billion
6440,1.2 billion
6441,state legislation
6442,0
6443,Other major malls
6444,Other major malls
6445,Other major malls
6446,Other major malls throughout
6447,Towns
6448,A culinary staple
6449,Western North Carolina
6450,barbecue
6451,pork barbecue uses
6452,"100,000"
6453,Kreme
6454,Kreme
6455,1898
6456,1898
6457,still based
6458,last decade
6459,last decade
6460,less available
6461,beer allowed
6462,named 'Beer
6463,Krispy
6464,cigarette made
6465,R. J. Reynolds
6466,425 million
6467,first major industries
6468,Located
6469,Located
6470,Marines
6471,Located
6472,Military Ocean Terminal Sunny Point
6473,wounded
6474,0
6475,0
6476,1759
6477,final stroke
6478,loyal minister
6479,''
6480,especially
6481,knew
6482,''
6483,began
6484,1139
6485,Brazil
6486,united
6487,This decline
6488,French Invasion
6489,remained
6490,Brazil
6491,1815
6492,expanded
6493,1884
6494,1884
6495,towns like
6496,request
6497,protect
6498,heir apparent
6499,king
6500,Prince Royal Dom Luís Filipe
6501,Portugal
6502,economic weaknesses
6503,António de Oliveira Salazar
6504,1910
6505,five
6506,colonial empire
6507,member
6508,unitary semi-presidential republican form
6509,significant
6510,highest
6511,common drugs
6512,use
6513,plan
6514,AD
6515,AD
6516,reconquest known
6517,Later
6518,Alfonso III
6519,Asturias
6520,Asturias
6521,Asturias
6522,led
6523,dependent kingdom
6524,time
6525,Castilian Language
6526,thing happened
6527,Leopold Josef
6528,Melo
6529,Portugal
6530,Leopold Josef
6531,Leopold Josef
6532,The new city centre
6533,marching troops
6534,suffered
6535,one
6536,important contribution
6537,official language
6538,Iberian Peninsula
6539,westernmost country
6540,Portugal–Spain
6541,regional governments
6542,official language
6543,Iberian Peninsula
6544,Portugal–Spain
6545,westernmost country
6546,"1,214"
6547,0
6548,thousand
6549,1139
6550,expanded
6551,expanded
6552,The new city centre
6553,1139
6554,revolution deposed
6555,handed
6556,200 million
6557,Romano-Celtic
6558,current
6559,settlements
6560,45
6561,Portuguese
6562,27
6563,formed
6564,scattered
6565,still many ruins
6566,moving
6567,months
6568,711
6569,Pakistan
6570,started expanding rapidly
6571,became
6572,The governors
6573,provinces
6574,fell
6575,Taifa
6576,Taifa
6577,Iberian
6578,0
6579,Atlas mountains
6580,``
6581,800
6582,García
6583,0
6584,0
6585,``
6586,1230
6587,devastated
6588,England
6589,longest-standing alliance
6590,many
6591,Oporto
6592,spearheaded
6593,João
6594,discovering several
6595,eastern route
6596,explored
6597,increased
6598,Sebastião de Melo
6599,British
6600,0
6601,0
6602,Sebastião de Melo
6603,He demarcated
6604,These reforms gained
6605,0
6606,He ruled
6607,army successfully resisted
6608,Portuguese Colonial War
6609,This period
6610,The country continued
6611,The country continued
6612,0
6613,1976
6614,The country bounced
6615,1976
6616,1976
6617,defined
6618,defined
6619,60.8–66.2
6620,separated
6621,Atlantic
6622,archipelagos
6623,identified
6624,latter protected
6625,Tertiary
6626,local native trees
6627,Boars
6628,0
6629,unique type
6630,Europe
6631,autumn
6632,100
6633,Tagus International Natural Park
6634,specific
6635,glowing plankton
6636,five-year term
6637,Aníbal Cavaco Silva
6638,230
6639,230
6640,0
6641,dominated
6642,operates
6643,Portuguese universities
6644,Republic
6645,0
6646,Portugal
6647,Portugal
6648,0
6649,– acts
6650,broad outline
6651,office
6652,territories
6653,Segurança Pública
6654,Polícia Judiciária
6655,PJ
6656,also known
6657,However
6658,given
6659,infection cases
6660,308
6661,308
6662,18
6663,three
6664,three
6665,The armed forces
6666,three
6667,three
6668,Army
6669,An infantry brigade mainly equipped
6670,Leopard
6671,consisting
6672,"10,700"
6673,engaged
6674,World War I
6675,East Timor
6676,Portugal
6677,Pedro Passos Coelho
6678,For statistical purposes
6679,give
6680,already seen
6681,Portuguese Colonial War
6682,unclear
6683,period
6684,solve
6685,BPP
6686,Banco Privado Português
6687,particularly serious
6688,bank
6689,Portuguese
6690,Portuguese
6691,Banco
6692,Most industries
6693,citation needed
6694,Portuguese Colonial War
6695,Portuguese Colonial War
6696,exports
6697,since
6698,significant
6699,country
6700,2011
6701,Most student costs
6702,2014
6703,still high
6704,small
6705,However
6706,livestock products
6707,including tomatoes
6708,Portugal
6709,Portuguese processed fish products
6710,Portuguese
6711,minerals producer
6712,significant
6713,'s mining
6714,Although
6715,include
6716,Portuguese universities
6717,Alverca
6718,motor vehicle assembly plant
6719,aerospace industry
6720,Iberian Peninsula
6721,increase significantly
6722,leading tourist region
6723,leading tourist region
6724,The buildings
6725,``
6726,number
6727,early
6728,'s lowered
6729,'s downgraded
6730,''
6731,1970s
6732,government
6733,downgraded
6734,public employees per
6735,Portuguese
6736,internationally known
6737,second slowest
6738,2011
6739,0
6740,Passos Coelho
6741,public sector
6742,seeks
6743,also announced
6744,public sector
6745,obligatory classes
6746,These policies
6747,continuous falling trend
6748,7.3
6749,7.3
6750,surpassed
6751,Lisbon
6752,Fátima
6753,Blessed Virgin Mary
6754,government continues
6755,attracts
6756,priority
6757,1990s
6758,mi
6759,among
6760,18
6761,0
6762,Continental
6763,'s geographical position makes
6764,TAP
6765,Benguela
6766,de
6767,Benguela
6768,Benguela
6769,"1,734"
6770,Lisbon Metro
6771,medium
6772,Portugal
6773,since
6774,mainly conducted within
6775,Tecnologia
6776,Ministry
6777,Instituto Gulbenkian
6778,Ciência
6779,oncology research centre
6780,1779
6781,University
6782,Ciência Viva
6783,science-related exhibits
6784,Portugal
6785,started
6786,Companies locate
6787,considerable resources
6788,began operating near
6789,2006
6790,66
6791,Portugal ’ s national energy transmission company
6792,Redes Energéticas Nacionais
6793,hydropower plants
6794,wind-driven turbines pump water uphill
6795,The government aggressively encouraged
6796,Roman Catholic
6797,"10,562,178"
6798,"10,562,178"
6799,Influences
6800,condition
6801,Christian
6802,"45,000"
6803,culturally
6804,since
6805,westernmost country
6806,'s
6807,Portuguese
6808,"10,617,575"
6809,largest
6810,Portuguese universities
6811,6.8
6812,Roman Catholic
6813,traditions
6814,power stemming
6815,1910–26
6816,1910–26
6817,25
6818,promising victories
6819,'s wish
6820,official language
6821,official language
6822,Romance
6823,common language
6824,official language
6825,Latin
6826,1415
6827,five
6828,200 million
6829,The total adult literacy rate
6830,100
6831,20
6832,50
6833,since
6834,first established
6835,first established
6836,founded
6837,Escola Médico-Cirúrgica
6838,2006
6839,Most student costs
6840,All higher education students
6841,developing health policy
6842,Five
6843,Five
6844,noncommunicable diseases
6845,ischaemic heart disease
6846,17
6847,12
6848,0
6849,use
6850,third
6851,2000s
6852,1956
6853,1956
6854,These include
6855,fifteen
6856,composite
6857,composite
6858,appears extensively
6859,Eduardo Souto de Moura
6860,Tomás Taveira
6861,Portuguese cinema
6862,Arthur Duarte
6863,Joaquim de Almeida
6864,Portuguese cinema
6865,Arthur Duarte
6866,Joaquim de Almeida
6867,Virgil
6868,1524–1580
6869,1524–1580
6870,Modern
6871,Almeida Garrett
6872,consume
6873,grilled sardines
6874,grilled sardines
6875,dry cod bacalhau
6876,popular sport
6877,Typical fast food dishes include
6878,many medieval
6879,These monasteries
6880,art
6881,enjoyed international recognition
6882,god
6883,several international prizes
6884,enjoyed international recognition
6885,several summer music festivals
6886,several summer music festivals
6887,also
6888,also
6889,held
6890,names
6891,Artur Pizarro
6892,The nation
6893,Nuno Malo
6894,saw
6895,French
6896,Russa
6897,Vieira da Silva
6898,Football
6899,Eusébio
6900,Cristiano Ronaldo
6901,winners
6902,Manuel José
6903,number
6904,sports clubs
6905,eight
6906,popular sport
6907,– annually hosts
6908,universities
6909,19th
6910,Schools called `` technical institute ''
6911,French École
6912,French
6913,•
6914,•
6915,German Institute
6916,1794
6917,Turkey
6918,1996
6919,'s first polytechnic
6920,Royal Polytechnic Institution
6921,business
6922,These new universities often took
6923,Fachhochschulen
6924,TAFE
6925,2014
6926,2009
6927,though
6928,adopted later
6929,0
6930,Hogeschool
6931,They grant bachelor 's degrees
6932,four
6933,four
6934,lead
6935,Affiliate
6936,de technologie supérieure
6937,public funding
6938,made possible
6939,made possible
6940,1895
6941,Liberal arts
6942,half
6943,The law
6944,continental territory
6945,Quito Astronomical Observatory
6946,South America
6947,One
6948,one
6949,produce qualified professionals
6950,tuition fees
6951,part
6952,0
6953,0
6954,distinct
6955,They became universities
6956,legal names
6957,Collegiate universities grouping several engineering schools
6958,'s education system includes many institutes
6959,IUT
6960,exists also
6961,Polytechnicum
6962,reference
6963,Escola Politécnica Brasil
6964,first founded
6965,competition
6966,may also offer courses
6967,TU
6968,abbreviation
6969,medicine associated
6970,nine
6971,•
6972,universities
6973,four
6974,joint-venture
6975,already changed
6976,The first polytechnic
6977,established
6978,1984
6979,focus
6980,1994
6981,'institute
6982,'institute
6983,0
6984,0
6985,0
6986,AICTE
6987,Diploma
6988,four
6989,Diploma
6990,'' system
6991,Most technical institutes
6992,technical university awarding degrees
6993,two
6994,jointly established
6995,'s engineering faculty
6996,specialized mission
6997,almost
6998,established
6999,Ipoh
7000,44
7001,32
7002,32
7003,University
7004,technology focus
7005,considered state-owned tertiary institutions along
7006,amalgamated
7007,1990s
7008,amalgamated
7009,'s state-owned tertiary education system
7010,explored
7011,amalgamated
7012,'s state-owned tertiary education system
7013,Students
7014,Polytechnic Institutes
7015,three
7016,Universität
7017,They grant bachelor 's degrees
7018,Polytechnic
7019,awarded short-cycle degrees
7020,Bologna Process
7021,University
7022,5
7023,5
7024,established
7025,Slovakia
7026,tertiary technical education
7027,Teaching started
7028,teaching
7029,technology
7030,confer
7031,2004
7032,university
7033,developed
7034,developed
7035,formerly
7036,``
7037,Sirindhorn International Institute
7038,1989
7039,government-owned technological university
7040,government-owned technological university
7041,founded
7042,0
7043,•
7044,Since
7045,CNAA
7046,Suranaree
7047,Royal Polytechnic Institution
7048,•
7049,called
7050,technology received
7051,Polytechnics
7052,granted university status
7053,associated
7054,provided
7055,•
7056,•
7057,The earliest
7058,university
7059,one
7060,Instituto
7061,Higher education systems
7062,laying
7063,60
7064,Domesticated birds raised
7065,The nervous system
7066,The nervous system
7067,birds
7068,100 million
7069,Many
7070,also uniquely adapted
7071,'s finches
7072,The forelimbs
7073,several bird
7074,Birds produce offspring
7075,Bird eggs
7076,species
7077,Guano bird excrement
7078,Guano bird excrement
7079,Guano bird excrement
7080,120–130
7081,Crocodilia
7082,Gauthier
7083,clade
7084,specifically
7085,includes dromaeosaurs
7086,Liaoning Province
7087,avialans
7088,avialans
7089,include dromaeosaurids
7090,provided support
7091,Archaeopteryx
7092,clearly traditional reptilian characteristics
7093,period
7094,Oxfordian
7095,feet
7096,time period include
7097,Avialans diversified
7098,advanced avialans
7099,95 million
7100,around
7101,enantiornithes
7102,named
7103,enantiornithes became extinct along
7104,dominant group
7105,Euornithes also included
7106,meaning `` true birds ''
7107,meaning `` true birds ''
7108,`` hind wing ''
7109,set
7110,defined
7111,includes
7112,known living bird
7113,The earliest divergence within
7114,ducks
7115,Galliformes
7116,Galliformes
7117,1990
7118,relationships
7119,The birds tend
7120,seven
7121,The highest bird diversity occurs
7122,auks pursue
7123,coming ashore
7124,around
7125,galah
7126,areas
7127,The skeleton consists
7128,The skeleton consists
7129,large air-filled cavities called pneumatic cavities
7130,large air-filled cavities called pneumatic cavities
7131,synsacrum
7132,excrete
7133,exception
7134,The cloaca
7135,one
7136,rapid digestion
7137,75
7138,air goes directly
7139,achieved using
7140,syrinx
7141,complex respiratory systems
7142,four-chambered
7143,The avian circulatory system
7144,This pericardial sac
7145,generally larger
7146,withstand
7147,Veins
7148,Capillaries
7149,veins
7150,The nervous system
7151,Birds
7152,This allows
7153,These photo-receptive cells
7154,The nictitating membrane also covers
7155,The bird retina
7156,front
7157,suggested
7158,right atrium
7159,intraspecific conflicts
7160,move
7161,The screamers
7162,Burhinus
7163,Feathers
7164,They facilitate flight
7165,Feathers
7166,Moulting
7167,known
7168,annual
7169,prey may moult
7170,daily
7171,around
7172,used
7173,This may
7174,fly
7175,Flight
7176,two
7177,supracoracoideus
7178,60
7179,feed
7180,others
7181,many cases bills designed
7182,kleptoparasitism
7183,piracy
7184,English
7185,many plovers carry water
7186,nutritive fluid called crop milk
7187,nutritive fluid called crop milk
7188,The pigeon family
7189,preening often
7190,Birds also bathe
7191,behaviour known
7192,bird encourages ants
7193,0
7194,around
7195,Birds occupy
7196,"10,200"
7197,Southern Ocean
7198,surveys found
7199,surveys found
7200,usually occurs
7201,overwhelmingly neither migratory
7202,used
7203,Earth
7204,sun compensate
7205,plumage also allows
7206,Birds sometimes use plumage
7207,Visual communication among birds may also involve ritualised displays
7208,Some birds also use mechanical sounds
7209,bond formation
7210,palm cockatoos use tools
7211,palm cockatoos use tools
7212,The principal benefits
7213,Costs
7214,predators
7215,vigilant sleep
7216,Swifts
7217,Communal roosting
7218,Perching birds
7219,Many ground birds
7220,Loriculus
7221,Some hummingbirds go
7222,several types
7223,Ninety-five
7224,hundred
7225,Among many socially monogamous
7226,extra-pair copulations
7227,typically performed
7228,rather simple
7229,ones
7230,allopreening
7231,Bird eggs
7232,All birds lay amniotic eggs
7233,tend
7234,Hole
7235,Bird eggs
7236,cliff-nesting common guillemot lays
7237,bare rock
7238,albatross nests
7239,usually begins
7240,Incubation
7241,brood patches
7242,10
7243,80
7244,one
7245,extended period
7246,permanently present
7247,observed
7248,Such alloparenting
7249,quite common—more
7250,following
7251,ducks
7252,0
7253,another individual 's brood
7254,0
7255,species
7256,perhaps
7257,identified
7258,intrasexual competition
7259,inbreeding depression greater
7260,species
7261,incestuously paired females contained extra pair young
